# ----------------------------------------
# Duke Chapel - GA4
# DCDevelopment_Pages and Screens by Date+Hour-Free form 1
# 20240224-20250423
# ----------------------------------------

Date + hour (YYYYMMDDHH),Page path and screen class,Page title and screen class,Page title and screen name,Content group,Views,Views per active user,Key events,Event count,Active users
2024122413,/,Welcome | Duke University Chapel,Welcome | Duke University Chapel,(not set),62,1.0508474576271187,0,199,59
2024122415,/,Welcome | Duke University Chapel,Welcome | Duke University Chapel,(not set),62,1.1481481481481481,0,189,54
2024122419,/,Welcome | Duke University Chapel,Welcome | Duke University Chapel,(not set),62,1.2156862745098038,0,194,51
2025040611,/christian-worship/worship-services/,Worship Services | Duke University Chapel,Worship Services | Duke University Chapel,(not set),62,2.2142857142857144,62,150,28
2024033109,/events/university-worship-easter-day-1711897200-1711900800,University Worship: Easter Day | Duke University Chapel,University Worship: Easter Day | Duke University Chapel,(not set),61,1.196078431372549,0,103,51
2024100713,/student-engagement/chapel-student-ministries,Chapel Student Ministries | Duke University Chapel,Chapel Student Ministries | Duke University Chapel,(not set),61,61,0,125,1
2024120111,/events,Calendar | Duke University Chapel,Calendar | Duke University Chapel,(not set),61,1.605263157894737,0,143,38
2025011211,/events/university-worship-1736697600-1736702100,University Worship | Duke University Chapel,University Worship | Duke University Chapel,(not set),61,1.2448979591836735,0,108,49
2025020210,/,Home | Duke University Chapel,Home | Duke University Chapel,(not set),61,1.6944444444444444,0,127,36
2025040311,/event/organ-recital-series-robert-parkins-6/,Organ Recital Series: Robert Parkins | Duke University Chapel,Organ Recital Series: Robert Parkins | Duke University Chapel,(not set),61,1.0892857142857142,0,199,56
2025041323,/archives/,Duke University Chapel,Duke University Chapel,(not set),61,15.25,0,68,4
2025042005,/event/easter-sunrise-service-duke-gardens-04-20-2025/,Easter Sunrise Service [in Duke Gardens] | Duke University Chapel,Easter Sunrise Service [in Duke Gardens] | Duke University Chapel,(not set),61,1.3555555555555556,0,150,45
2024030311,/events/university-worship-1709481600-1709485200,University Worship | Duke University Chapel,University Worship | Duke University Chapel,(not set),60,1.2244897959183674,0,114,49
2024061315,/events/university-worship-1718550000-1718553600,University Worship | Duke University Chapel,University Worship | Duke University Chapel,(not set),60,1.0344827586206897,0,177,58
2024080908,/music,2024–2025 Concert Season | Duke University Chapel,2024–2025 Concert Season | Duke University Chapel,(not set),60,1.1320754716981132,0,196,53
2024080913,/music,2024–2025 Concert Season | Duke University Chapel,2024–2025 Concert Season | Duke University Chapel,(not set),60,0.9523809523809523,0,216,63
2024100714,/search/google/https:,Search | Duke University Chapel,Search | Duke University Chapel,(not set),60,60,0,177,1
2024101309,/events,Calendar | Duke University Chapel,Calendar | Duke University Chapel,(not set),60,3.3333333333333335,0,128,18
2024120811,/,Welcome | Duke University Chapel,Welcome | Duke University Chapel,(not set),60,1.3953488372093024,0,187,43
2024121609,/events,Calendar | Duke University Chapel,Calendar | Duke University Chapel,(not set),60,3.3333333333333335,0,131,18
2024122423,/duke-chapel-celebrate-joy-christmas,Duke Chapel to Celebrate the Joy of Christmas | Duke University Chapel,Duke Chapel to Celebrate the Joy of Christmas | Duke University Chapel,(not set),60,1.0909090909090908,0,193,55
2025010403,/student-engagement/religious-life-groups,Religious Life Groups | Duke University Chapel,Religious Life Groups | Duke University Chapel,(not set),60,60,0,121,1
2025020211,/,Home | Duke University Chapel,Home | Duke University Chapel,(not set),60,1.3636363636363635,0,133,44
2025022017,/archives/,Duke University Chapel,Duke University Chapel,(not set),60,60,0,68,1
2025033011,/calendar/,Calendar | Duke University Chapel,Calendar | Duke University Chapel,(not set),60,3.1578947368421053,0,83,19
2025041807,/news/holy-week-and-easter-duke-chapel-1/,Holy Week and Easter at Duke Chapel | Duke University Chapel,Holy Week and Easter at Duke Chapel | Duke University Chapel,(not set),60,1.5384615384615385,2,140,39
2025041809,/news/holy-week-and-easter-duke-chapel-1/,Holy Week and Easter at Duke Chapel | Duke University Chapel,Holy Week and Easter at Duke Chapel | Duke University Chapel,(not set),60,1.2244897959183674,4,182,49
2025042011,/calendar/,Calendar | Duke University Chapel,Calendar | Duke University Chapel,(not set),60,1.7647058823529411,14,108,34
2024032609,/holy-week-and-easter-2024,Holy Week and Easter 2024 | Duke University Chapel,Holy Week and Easter 2024 | Duke University Chapel,(not set),59,1.0172413793103448,0,200,58
2024033110,/,Welcome | Duke University Chapel,Welcome | Duke University Chapel,(not set),59,1.1132075471698113,0,191,53
2024033116,/events,Calendar | Duke University Chapel,Calendar | Duke University Chapel,(not set),59,7.375,0,122,8
2024041415,/events/our-first-lady-jazz-celebrating-mary-lou-williams-1713124800-1713130200,Our First Lady of Jazz: Celebrating Mary Lou Williams | Duke University Chapel,Our First Lady of Jazz: Celebrating Mary Lou Williams | Duke University Chapel,(not set),59,1.3111111111111111,0,162,45
2024051113,/events/divinity-school-baccalaureate-service-and-hooding-ceremony-1715466600,Divinity School Baccalaureate Service and Hooding Ceremony | Duke University Chapel,Divinity School Baccalaureate Service and Hooding Ceremony | Duke University Chapel,(not set),59,1.4390243902439024,0,168,41
2025020211,/event/university-worship-460/,University Worship | Duke University Chapel,University Worship | Duke University Chapel,(not set),59,1.5128205128205128,0,154,39
2025030210,/christian-worship/worship-services/sunday-morning-worship-service/,Sunday Morning Worship Service | Duke University Chapel,Sunday Morning Worship Service | Duke University Chapel,(not set),59,2.4583333333333335,59,194,24
2025031415,/archives/,Duke University Chapel,Duke University Chapel,(not set),59,59,0,64,1
2025031422,/archives/,Duke University Chapel,Duke University Chapel,(not set),59,59,0,65,1
2025031611,/event/university-worship-456/,University Worship | Duke University Chapel,University Worship | Duke University Chapel,(not set),59,1.1568627450980393,0,186,51
2025033011,/,Home | Duke University Chapel,Home | Duke University Chapel,(not set),59,1.372093023255814,0,128,43
2025040306,/event/organ-recital-series-robert-parkins-6/,Organ Recital Series: Robert Parkins | Duke University Chapel,Organ Recital Series: Robert Parkins | Duke University Chapel,(not set),59,1.2291666666666667,0,171,48
2025041116,/archives/,Duke University Chapel,Duke University Chapel,(not set),59,19.666666666666668,0,78,3
2025041921,/event/easter-sunrise-service-duke-gardens-04-20-2025/,Easter Sunrise Service [in Duke Gardens] | Duke University Chapel,Easter Sunrise Service [in Duke Gardens] | Duke University Chapel,(not set),59,1.2553191489361701,0,151,47
2024033110,/events,Calendar | Duke University Chapel,Calendar | Duke University Chapel,(not set),58,1.288888888888889,0,136,45
2024121221,/events,Calendar | Duke University Chapel,Calendar | Duke University Chapel,(not set),58,4.142857142857143,0,112,14
2024122413,/events,Calendar | Duke University Chapel,Calendar | Duke University Chapel,(not set),58,1.2608695652173914,0,141,46
2025010403,/search/google/https:,Search | Duke University Chapel,Search | Duke University Chapel,(not set),58,58,0,171,1
2025020911,/christian-worship/worship-services/sunday-morning-worship-service/,Sunday Morning Worship Service | Duke University Chapel,Sunday Morning Worship Service | Duke University Chapel,(not set),58,2.0714285714285716,58,198,28
2025022410,/calendar/,Calendar | Duke University Chapel,Calendar | Duke University Chapel,(not set),58,5.8,0,78,10
2025041919,/calendar/,Calendar | Duke University Chapel,Calendar | Duke University Chapel,(not set),58,2.761904761904762,1,86,21
2024033021,/events/easter-sunrise-service-duke-gardens-1711881000-1711884600,Easter Sunrise Service [in Duke Gardens] | Duke University Chapel,Easter Sunrise Service [in Duke Gardens] | Duke University Chapel,(not set),57,1.1875,0,105,48
2024033021,/holy-week-and-easter-2024,Holy Week and Easter 2024 | Duke University Chapel,Holy Week and Easter 2024 | Duke University Chapel,(not set),57,1.0555555555555556,0,185,54
2024063011,/events/university-worship-1719759600-1719764100,University Worship | Duke University Chapel,University Worship | Duke University Chapel,(not set),57,1.3902439024390243,0,111,41
2024080809,/singers-duke-chapel-receive-national-recognition,Singers from Duke Chapel Receive National Recognition | Duke University Chapel,Singers from Duke Chapel Receive National Recognition | Duke University Chapel,(not set),57,1.0178571428571428,0,188,56
2024100713,/student-engagement/chapel-student-ministries/chapel-scholars,Chapel Scholars | Duke University Chapel,Chapel Scholars | Duke University Chapel,(not set),57,57,0,113,1
2024122110,/podcast-episode-zebulon-highben-explains-how-he-composes-christmas-music,Podcast Episode: Zebulon Highben Explains How He Composes Christmas Music | Duke University Chapel,Podcast Episode: Zebulon Highben Explains How He Composes Christmas Music | Duke University Chapel,(not set),57,1.163265306122449,0,179,49
2024122414,/duke-chapel-celebrate-joy-christmas,Duke Chapel to Celebrate the Joy of Christmas | Duke University Chapel,Duke Chapel to Celebrate the Joy of Christmas | Duke University Chapel,(not set),57,1,0,179,57
2024122911,/events/university-worship-1735488000-1735492500,University Worship | Duke University Chapel,University Worship | Duke University Chapel,(not set),57,1.2127659574468086,0,113,47
2025011210,/events/university-worship-1736697600-1736702100,University Worship | Duke University Chapel,University Worship | Duke University Chapel,(not set),57,1.3571428571428572,0,91,42
2025021116,/archives/,Duke University Chapel,Duke University Chapel,(not set),57,14.25,0,371,4
2025040313,/event/organ-recital-series-robert-parkins-6/,Organ Recital Series: Robert Parkins | Duke University Chapel,Organ Recital Series: Robert Parkins | Duke University Chapel,(not set),57,1.14,0,177,50
2024041023,/events,Calendar | Duke University Chapel,Calendar | Duke University Chapel,(not set),56,14,0,119,4
2024051211,/events,Calendar | Duke University Chapel,Calendar | Duke University Chapel,(not set),56,1.9310344827586208,0,117,29
2024090811,/,Welcome | Duke University Chapel,Welcome | Duke University Chapel,(not set),56,1.302325581395349,0,169,43
2024100713,/sacred-music-arts/visual-performing-arts/c-eric-lincoln-theology-arts-fellowship,C. Eric Lincoln Theology & Arts Fellowship | Duke University Chapel,C. Eric Lincoln Theology & Arts Fellowship | Duke University Chapel,(not set),56,56,0,110,1
2024100714,/,Welcome | Duke University Chapel,Welcome | Duke University Chapel,(not set),56,9.333333333333334,0,117,6
2024112410,/events,Calendar | Duke University Chapel,Calendar | Duke University Chapel,(not set),56,1.8064516129032258,0,117,31
2024122211,/events/university-worship-1734883200-1734887700,University Worship | Duke University Chapel,University Worship | Duke University Chapel,(not set),56,1.3333333333333333,0,105,42
2025022311,/christian-worship/worship-services/sunday-morning-worship-service/,Sunday Morning Worship Service | Duke University Chapel,Sunday Morning Worship Service | Duke University Chapel,(not set),56,2.074074074074074,56,212,27
2025032310,/,Home | Duke University Chapel,Home | Duke University Chapel,(not set),56,1.3333333333333333,0,130,42
2025032713,/archives/,Duke University Chapel,Duke University Chapel,(not set),56,56,0,61,1
2025033011,/christian-worship/worship-services/,Worship Services | Duke University Chapel,Worship Services | Duke University Chapel,(not set),56,2.4347826086956523,56,134,23
2025041012,/news/holy-week-and-easter-duke-chapel-1/,Holy Week and Easter at Duke Chapel | Duke University Chapel,Holy Week and Easter at Duke Chapel | Duke University Chapel,(not set),56,1.2727272727272727,0,156,44
2025042010,/christian-worship/worship-services/sunday-morning-worship-service/,Sunday Morning Worship Service | Duke University Chapel,Sunday Morning Worship Service | Duke University Chapel,(not set),56,1.6470588235294117,16,202,34
2024090720,/events,Calendar | Duke University Chapel,Calendar | Duke University Chapel,(not set),55,5.5,0,114,10
2024092911,/,Welcome | Duke University Chapel,Welcome | Duke University Chapel,(not set),55,1.2222222222222223,0,160,45
2024110310,/events,Calendar | Duke University Chapel,Calendar | Duke University Chapel,(not set),55,2.391304347826087,0,115,23
2024111121,/events,Calendar | Duke University Chapel,Calendar | Duke University Chapel,(not set),55,6.875,0,117,8
2024112117,/irish-poet-pádraig-ó-tuama-offers-lessons-language-poetry-prayer-and-peace,"Irish Poet Pádraig Ó Tuama Offers Lessons in Language for Poetry, Prayer, and Peace | Duke University Chapel","Irish Poet Pádraig Ó Tuama Offers Lessons in Language for Poetry, Prayer, and Peace | Duke University Chapel",(not set),55,1.0377358490566038,0,190,53
2024120110,/events/university-worship-bach-cantata-1733068800-1733073300,University Worship with Bach Cantata | Duke University Chapel,University Worship with Bach Cantata | Duke University Chapel,(not set),55,1.2790697674418605,0,92,43
2024122417,/,Welcome | Duke University Chapel,Welcome | Duke University Chapel,(not set),55,1.2222222222222223,0,171,45
2025022609,/archives/,Duke University Chapel,Duke University Chapel,(not set),55,27.5,0,110,2
2025041821,/,Home | Duke University Chapel,Home | Duke University Chapel,(not set),55,1.6666666666666667,0,129,33
