# ----------------------------------------
# Duke Chapel - GA4
# DCDevelopment_UTMs Granular by Date+Hour-Free form 1
# 20240224-20250423
# ----------------------------------------

Date + hour (YYYYMMDDHH),Manual campaign name,Manual source / medium,Manual source platform,Manual ad content,Sessions,Engaged sessions,Key events,Engagement rate,Session key event rate,Event value
2025021216,(referral),Instagram / social,(not set),(not set),1,1,1,1,1,0
2025021216,(referral),us9.admin.mailchimp.com / referral,(not set),(not set),1,1,0,1,1,0
2025021217,(not set),(not set),(not set),,1,1,1,1,1,0
2025021217,(referral),youtube.com / referral,(not set),(not set),1,1,1,1,1,0
2025021219,(not set),(not set),(not set),,1,1,4,1,1,0
2025021220,(organic),bing / organic,(not set),(not set),1,1,1,1,1,0
2025021221,(organic),google / organic,(not set),(not set),1,1,5,1,1,0
2025021222,(not set),(not set),(not set),,1,1,4,1,1,0
2025021223,(not set),(not set),(not set),,1,1,2,1,1,0
2025021303,(not set),(not set),(not set),,1,1,1,1,1,0
2025021303,(organic),google / organic,(not set),(not set),1,1,4,1,1,0
2025021303,(referral),moodle.ctsnet.edu / referral,(not set),(not set),1,1,1,1,1,0
2025021304,(organic),google / organic,(not set),(not set),1,1,10,1,1,0
2025021305,(organic),google / organic,(not set),(not set),1,1,8,1,1,0
2025021307,(referral),en.m.wikipedia.org / referral,(not set),(not set),1,1,0,1,1,0
2025021309,(referral),moodle.ctsnet.edu / referral,(not set),(not set),1,1,1,1,1,0
2025021309,(referral),us9.admin.mailchimp.com / referral,(not set),(not set),1,1,0,1,1,0
2025021310,(referral),moodle.ctsnet.edu / referral,(not set),(not set),1,1,1,1,1,0
2025021312,(organic),google / organic,(not set),(not set),1,1,2,1,1,0
2025021312,(referral),youtube.com / referral,(not set),(not set),1,1,2,1,1,0
2025021313,(referral),moodle.ctsnet.edu / referral,(not set),(not set),1,1,1,1,1,0
2025021315,(organic),bing / organic,(not set),(not set),1,1,1,1,1,0
2025021315,(referral),moodle.ctsnet.edu / referral,(not set),(not set),1,1,1,1,1,0
2025021316,(organic),google / organic,(not set),(not set),1,1,3,1,1,0
2025021316,(referral),webmail1.earthlink.net / referral,(not set),(not set),1,1,2,1,1,0
2025021317,(not set),(not set),(not set),,1,1,7,1,1,0
2025021317,(organic),yahoo / organic,(not set),(not set),1,1,1,1,1,0
2025021318,(not set),(not set),(not set),,1,1,3,1,1,0
2025021321,(referral),moodle.ctsnet.edu / referral,(not set),(not set),1,1,2,1,1,0
2025021322,(not set),(not set),(not set),,1,1,1,1,1,0
2025021322,(organic),bing / organic,(not set),(not set),1,1,4,1,1,0
2025021323,(not set),(not set),(not set),,1,1,5,1,1,0
2025021400,(not set),(not set),(not set),,1,1,2,1,1,0
2025021401,(organic),google / organic,(not set),(not set),1,1,2,1,1,0
2025021404,(organic),google / organic,(not set),(not set),1,1,1,1,1,0
2025021409,(not set),(not set),(not set),,1,1,2,1,1,0
2025021409,(referral),jbdukehotel.com / referral,(not set),(not set),1,1,1,1,1,0
2025021409,(referral),prodduke.sharepoint.com / referral,(not set),(not set),1,1,4,1,1,0
2025021410,(referral),zebulonhighben.com / referral,(not set),(not set),1,1,0.998772,1,1,0
2025021411,(not set),(not set),(not set),,1,1,1,1,1,0
2025021412,(referral),us9.admin.mailchimp.com / referral,(not set),(not set),1,1,0.000522,1,1,0
2025021413,(not set),(not set),(not set),,1,1,1,1,1,0
2025021413,(organic),google / organic,(not set),(not set),1,1,7,1,1,0
2025021415,(organic),google / organic,(not set),(not set),1,1,2,1,1,0
2025021416,(organic),google / organic,(not set),(not set),1,1,3,1,1,0
2025021419,(organic),bing / organic,(not set),(not set),1,1,2,1,1,0
2025021419,(organic),google / organic,(not set),(not set),1,1,3,1,1,0
2025021420,(organic),google / organic,(not set),(not set),1,1,1,1,1,0
2025021421,(organic),duckduckgo / organic,(not set),(not set),1,1,8,1,1,0
2025021421,(referral),en.m.wikipedia.org / referral,(not set),(not set),1,1,0,1,1,0
2025021422,(not set),(not set),(not set),,1,1,1,1,1,0
2025021423,(not set),(not set),(not set),,1,1,1,1,1,0
2025021423,(organic),google / organic,(not set),(not set),1,1,3,1,1,0
2025021501,(organic),google / organic,(not set),(not set),1,1,2,1,1,0
2025021502,(organic),google / organic,(not set),(not set),1,1,2,1,1,0
2025021504,(organic),google / organic,(not set),(not set),1,1,2,1,1,0
2025021508,(organic),bing / organic,(not set),(not set),1,1,3,1,1,0
2025021509,(not set),(not set),(not set),,1,1,3,1,1,0
2025021510,(not set),(not set),(not set),,1,1,3,1,1,0
2025021511,(not set),(not set),(not set),,1,1,1,1,1,0
2025021513,(not set),(not set),(not set),,1,1,1,1,1,0
2025021515,(not set),(not set),(not set),,1,1,5,1,1,0
2025021516,(not set),(not set),(not set),,1,1,4,1,1,0
2025021516,(organic),bing / organic,(not set),(not set),1,1,2,1,1,0
2025021518,(not set),(not set),(not set),,1,1,1,1,1,0
2025021518,(organic),bing / organic,(not set),(not set),1,1,1,1,1,0
2025021518,(organic),duckduckgo / organic,(not set),(not set),1,1,1,1,1,0
2025021519,(organic),google / organic,(not set),(not set),1,1,1,1,1,0
2025021522,(not set),(not set),(not set),,1,1,1,1,1,0
2025021600,(not set),(not set),(not set),,1,1,1,1,1,0
2025021602,(organic),google / organic,(not set),(not set),1,1,1,1,1,0
2025021605,(organic),google / organic,(not set),(not set),1,1,3,1,1,0
2025021606,(not set),(not set),(not set),,1,1,2,1,1,0
2025021606,(organic),google / organic,(not set),(not set),1,1,5,1,1,0
2025021609,(organic),bing / organic,(not set),(not set),1,1,1,1,1,0
2025021609,(referral),l.facebook.com / referral,(not set),(not set),1,1,1,1,1,0
2025021610,(referral),en.m.wikipedia.org / referral,(not set),(not set),1,1,0,1,1,0
2025021611,(organic),ecosia.org / organic,(not set),(not set),1,1,2,1,1,0
2025021612,(organic),bing / organic,(not set),(not set),1,1,10,1,1,0
2025021612,(organic),yahoo / organic,(not set),(not set),1,1,1,1,1,0
2025021612,(referral),l.facebook.com / referral,(not set),(not set),1,1,2,1,1,0
2025021613,(not set),(not set),(not set),,1,1,1,1,1,0
2025021614,(not set),(not set),(not set),,1,1,1,1,1,0
2025021615,(not set),(not set),(not set),,1,1,12,1,1,0
2025021616,(organic),bing / organic,(not set),(not set),1,1,1,1,1,0
2025021617,(organic),duckduckgo / organic,(not set),(not set),1,1,5,1,1,0
2025021618,(organic),bing / organic,(not set),(not set),1,1,1,1,1,0
2025021618,(organic),google / organic,(not set),(not set),1,1,8,1,1,0
2025021619,(organic),google / organic,(not set),(not set),1,1,3,1,1,0
2025021620,(not set),(not set),(not set),,1,1,1,1,1,0
2025021622,(not set),(not set),(not set),,1,1,10,1,1,0
2025021622,(organic),bing / organic,(not set),(not set),1,1,1,1,1,0
2025021622,(referral),us9.admin.mailchimp.com / referral,(not set),(not set),1,1,0,1,1,0
2025021701,(not set),(not set),(not set),,1,1,1,1,1,0
2025021705,(organic),google / organic,(not set),(not set),1,1,1,1,1,0
2025021706,(organic),google / organic,(not set),(not set),1,1,3,1,1,0
2025021708,(organic),google / organic,(not set),(not set),1,1,1,1,1,0
2025021709,(not set),(not set),(not set),,1,1,1,1,1,0
2025021710,(not set),(not set),(not set),,1,1,1,1,1,0
2025021710,(organic),google / organic,(not set),(not set),1,1,2,1,1,0
2025021712,(referral),Instagram / social,(not set),(not set),1,1,5,1,1,0
2025021713,(referral),uk.search.yahoo.com / referral,(not set),(not set),1,1,2,1,1,0
2025021714,(not set),(not set),(not set),,1,1,2,1,1,0
2025021714,(organic),google / organic,(not set),(not set),1,1,1,1,1,0
2025021715,(organic),google / organic,(not set),(not set),1,1,1,1,1,0
2025021716,(not set),(not set),(not set),,1,1,1,1,1,0
2025021717,(organic),duckduckgo / organic,(not set),(not set),1,1,6,1,1,0
2025021717,(organic),google / organic,(not set),(not set),1,1,4,1,1,0
2025021718,(organic),google / organic,(not set),(not set),1,1,1,1,1,0
2025021719,(not set),(not set),(not set),,1,1,2,1,1,0
2025021721,(not set),(not set),(not set),,1,1,2,1,1,0
2025021721,(organic),yahoo / organic,(not set),(not set),1,1,2,1,1,0
2025021721,(referral),collegegazette.com / referral,(not set),(not set),1,1,1,1,1,0
2025021722,(not set),(not set),(not set),,1,1,8,1,1,0
2025021722,(organic),google / organic,(not set),(not set),1,1,2,1,1,0
2025021800,(referral),us.search.yahoo.com / referral,(not set),(not set),1,1,1,1,1,0
2025021802,(not set),(not set),(not set),,1,1,2,1,1,0
2025021804,(not set),(not set),(not set),,1,1,1,1,1,0
2025021806,(not set),(not set),(not set),,1,1,1,1,1,0
2025021810,(referral),l.facebook.com / referral,(not set),(not set),1,1,0,1,1,0
2025021813,(not set),(not set),(not set),,1,1,1,1,1,0
2025021816,(organic),bing / organic,(not set),(not set),1,1,2,1,1,0
2025021817,(organic),google / organic,(not set),(not set),1,1,2,1,1,0
2025021819,(not set),(not set),(not set),,1,1,3,1,1,0
2025021819,(organic),google / organic,(not set),(not set),1,1,2,1,1,0
2025021822,(organic),bing / organic,(not set),(not set),1,1,2,1,1,0
2025021822,(organic),google / organic,(not set),(not set),1,1,2,1,1,0
2025021823,(referral),linktr.ee / referral,(not set),(not set),1,1,2,1,1,0
2025021900,(not set),(not set),(not set),,1,1,1,1,1,0
2025021901,(organic),google / organic,(not set),(not set),1,1,2,1,1,0
2025021902,(not set),(not set),(not set),,1,1,1,1,1,0
2025021902,(organic),google / organic,(not set),(not set),1,1,3,1,1,0
2025021905,(not set),(not set),(not set),,1,1,2,1,1,0
2025021906,(organic),google / organic,(not set),(not set),1,1,1,1,1,0
2025021908,(not set),(not set),(not set),,1,1,1,1,1,0
2025021909,(not set),(not set),(not set),,1,1,2,1,1,0
2025021909,(organic),google / organic,(not set),(not set),1,1,1,1,1,0
2025021910,(not set),(not set),(not set),,1,1,1,1,1,0
2025021910,(organic),google / organic,(not set),(not set),1,1,2,1,1,0
2025021911,(not set),(not set),(not set),,1,1,2,1,1,0
2025021911,(organic),google / organic,(not set),(not set),1,1,1,1,1,0
2025021912,(organic),google / organic,(not set),(not set),1,1,2,1,1,0
2025021912,Short Edition,Short Edition Machine / Sermon Snippet,(not set),(not set),1,1,1,1,1,0
2025021914,(not set),(not set),(not set),,1,1,1,1,1,0
2025021914,(organic),google / organic,(not set),(not set),1,1,1,1,1,0
2025021916,(not set),(not set),(not set),,1,1,4,1,1,0
2025021916,(organic),google / organic,(not set),(not set),1,1,2,1,1,0
2025021917,(organic),bing / organic,(not set),(not set),1,1,2,1,1,0
2025021917,(referral),statics.teams.cdn.office.net / referral,(not set),(not set),1,1,0,1,1,0
2025021919,(not set),(not set),(not set),,1,1,1,1,1,0
2025021919,(organic),google / organic,(not set),(not set),1,1,2,1,1,0
2025021921,(not set),(not set),(not set),,1,1,1,1,1,0
2025021922,(not set),(not set),(not set),,1,1,4,1,1,0
2025021922,STT-ShortEdition-Hamster,Print / QR Code,(not set),Hamster6,1,1,6,1,1,0
2025021923,(organic),google / organic,(not set),(not set),1,1,2,1,1,0
2025022000,(not set),(not set),(not set),,1,1,1,1,1,0
2025022005,(organic),google / organic,(not set),(not set),1,1,2,1,1,0
2025022007,(organic),google / organic,(not set),(not set),1,1,1,1,1,0
2025022008,(organic),google / organic,(not set),(not set),1,1,2,1,1,0
2025022010,(organic),google / organic,(not set),(not set),1,1,0.008246,1,1,0
2025022010,(referral),us9.admin.mailchimp.com / referral,(not set),(not set),1,1,1.991754,1,1,0
2025022012,(not set),(not set),(not set),,1,1,1,1,1,0
2025022013,(not set),(not set),(not set),,1,1,1,1,1,0
2025022015,(not set),(not set),(not set),,1,1,1,1,1,0
2025022015,(organic),google / organic,(not set),(not set),1,1,2,1,1,0
2025022016,(not set),(not set),(not set),,1,1,1,1,1,0
2025022017,(not set),(not set),(not set),,1,1,2,1,1,0
2025022022,(not set),(not set),(not set),,1,1,1,1,1,0
2025022101,(organic),google / organic,(not set),(not set),1,1,1,1,1,0
2025022104,(organic),google / organic,(not set),(not set),1,1,2,1,1,0
2025022106,(organic),duckduckgo / organic,(not set),(not set),1,1,3,1,1,0
2025022108,(not set),(not set),(not set),,1,1,1,1,1,0
2025022109,(organic),google / organic,(not set),(not set),1,1,1,1,1,0
2025022110,(organic),google / organic,(not set),(not set),1,1,4,1,1,0
2025022110,(referral),washingtondukeinn.com / referral,(not set),(not set),1,1,2,1,1,0
2025022111,(organic),bing / organic,(not set),(not set),1,1,2,1,1,0
2025022112,(organic),google / organic,(not set),(not set),1,1,2,1,1,0
2025022113,(organic),yahoo / organic,(not set),(not set),1,1,11,1,1,0
2025022114,(not set),(not set),(not set),,1,1,1,1,1,0
2025022115,(organic),bing / organic,(not set),(not set),1,1,3,1,1,0
2025022115,(referral),l.facebook.com / referral,(not set),(not set),1,1,0.726904,1,1,0
2025022116,(organic),google / organic,(not set),(not set),1,1,1,1,1,0
2025022119,(organic),bing / organic,(not set),(not set),1,1,6,1,1,0
2025022120,(organic),google / organic,(not set),(not set),1,1,1,1,1,0
2025022121,(organic),google / organic,(not set),(not set),1,1,3,1,1,0
2025022122,(organic),google / organic,(not set),(not set),1,1,1,1,1,0
2025022122,STT-ShortEdition-Hamster,Print / QR Code,(not set),Hamster6,1,1,1,1,1,0
2025022200,(organic),duckduckgo / organic,(not set),(not set),1,1,5,1,1,0
2025022203,(organic),google / organic,(not set),(not set),1,1,2,1,1,0
2025022205,(not set),(not set),(not set),,1,1,1,1,1,0
2025022207,(organic),yahoo / organic,(not set),(not set),1,1,1,1,1,0
2025022209,(not set),(not set),(not set),,1,1,1,1,1,0
2025022209,(organic),ecosia.org / organic,(not set),(not set),1,1,3,1,1,0
2025022210,(not set),(not set),(not set),,1,1,1,1,1,0
2025022210,(organic),google / organic,(not set),(not set),1,1,1,1,1,0
2025022211,(organic),bing / organic,(not set),(not set),1,1,3,1,1,0
2025022212,(organic),bing / organic,(not set),(not set),1,1,1,1,1,0
2025022213,(referral),1517.org / referral,(not set),(not set),1,1,1,1,1,0
2025022213,(referral),t.co / referral,(not set),(not set),1,1,1.357832,1,1,0
2025022214,(organic),google / organic,(not set),(not set),1,1,1,1,1,0
2025022214,(organic),yahoo / organic,(not set),(not set),1,1,1,1,1,0
2025022215,(organic),yahoo / organic,(not set),(not set),1,1,1,1,1,0
2025022217,(not set),(not set),(not set),,1,1,1,1,1,0
2025022219,(not set),(not set),(not set),,1,1,3,1,1,0
2025022219,(organic),google / organic,(not set),(not set),1,1,1,1,1,0
2025022221,(referral),en.m.wikipedia.org / referral,(not set),(not set),1,1,0,1,1,0
2025022222,(not set),(not set),(not set),,1,1,1,1,1,0
2025022222,(organic),bing / organic,(not set),(not set),1,1,1,1,1,0
2025022222,(organic),yahoo / organic,(not set),(not set),1,1,2,1,1,0
2025022300,(organic),bing / organic,(not set),(not set),1,1,2,1,1,0
2025022301,(not set),(not set),(not set),,1,1,1,1,1,0
2025022303,(not set),(not set),(not set),,1,1,1,1,1,0
2025022304,(not set),(not set),(not set),,1,1,1,1,1,0
2025022307,(not set),(not set),(not set),,1,1,1,1,1,0
2025022308,(organic),bing / organic,(not set),(not set),1,1,3,1,1,0
2025022308,(referral),youtube.com / referral,(not set),(not set),1,1,0,1,1,0
2025022309,(organic),duckduckgo / organic,(not set),(not set),1,1,1,1,1,0
2025022310,(organic),bing / organic,(not set),(not set),1,1,2,1,1,0
2025022310,(organic),duckduckgo / organic,(not set),(not set),1,1,2,1,1,0
2025022310,(referral),ntp.msn.com / referral,(not set),(not set),1,1,3,1,1,0
2025022311,(organic),bing / organic,(not set),(not set),1,1,1,1,1,0
2025022311,(organic),ecosia.org / organic,(not set),(not set),1,1,2,1,1,0
2025022311,(organic),yahoo / organic,(not set),(not set),1,1,9,1,1,0
2025022312,(not set),(not set),(not set),,1,1,1,1,1,0
2025022313,(organic),yahoo / organic,(not set),(not set),1,1,2,1,1,0
2025022313,(referral),mailchi.mp / referral,(not set),(not set),1,1,2,1,1,0
2025022314,(organic),yahoo / organic,(not set),(not set),1,1,1,1,1,0
2025022315,(organic),bing / organic,(not set),(not set),1,1,2,1,1,0
2025022318,(organic),yahoo / organic,(not set),(not set),1,1,1,1,1,0
2025022318,(referral),alcm.org / referral,(not set),(not set),1,1,0,1,1,0
2025022319,(organic),google / organic,(not set),(not set),1,1,2,1,1,0
2025022320,(organic),bing / organic,(not set),(not set),1,1,6,1,1,0
2025022322,(not set),(not set),(not set),,1,1,14,1,1,0
2025022323,(organic),google / organic,(not set),(not set),1,1,4,1,1,0
2025022400,(organic),duckduckgo / organic,(not set),(not set),1,1,1,1,1,0
2025022400,(organic),google / organic,(not set),(not set),1,1,1,1,1,0
2025022406,(organic),google / organic,(not set),(not set),1,1,1,1,1,0
2025022407,(organic),google / organic,(not set),(not set),1,1,2,1,1,0
2025022408,(organic),duckduckgo / organic,(not set),(not set),1,1,1,1,1,0
2025022408,(organic),google / organic,(not set),(not set),1,1,5,1,1,0
2025022408,(organic),yahoo / organic,(not set),(not set),1,1,3,1,1,0
2025022408,(referral),uk.search.yahoo.com / referral,(not set),(not set),1,1,1,1,1,0
2025022409,(organic),google / organic,(not set),(not set),1,1,3,1,1,0
2025022411,(referral),us9.admin.mailchimp.com / referral,(not set),(not set),1,1,0,1,1,0
2025022411,(referral),youtube.com / referral,(not set),(not set),1,1,7,1,1,0
2025022412,(not set),(not set),(not set),,1,1,1,1,1,0
2025022412,(organic),bing / organic,(not set),(not set),1,1,1,1,1,0
2025022413,(not set),(not set),(not set),,1,1,4,1,1,0
2025022413,(organic),google / organic,(not set),(not set),1,1,3,1,1,0
2025022414,(not set),(not set),(not set),,1,1,2,1,1,0
2025022414,(referral),us9.admin.mailchimp.com / referral,(not set),(not set),1,1,0,1,1,0
2025022415,(organic),google / organic,(not set),(not set),1,1,7,1,1,0
2025022415,(organic),yahoo / organic,(not set),(not set),1,1,1,1,1,0
2025022415,(referral),us9.admin.mailchimp.com / referral,(not set),(not set),1,1,0,1,1,0
2025022415,dukeweekly2024_12_21,newsletter / email,(not set),Person leading a choir on the left and Sounds of Faith logo on the right,1,1,1,1,1,0
2025022416,(organic),google / organic,(not set),(not set),1,1,5,1,1,0
2025022416,(organic),yahoo / organic,(not set),(not set),1,1,1,1,1,0
2025022417,(organic),google / organic,(not set),(not set),1,1,4,1,1,0
2025022418,(organic),google / organic,(not set),(not set),1,1,3,1,1,0
2025022419,(not set),(not set),(not set),,1,1,1,1,1,0
2025022420,(not set),(not set),(not set),,1,1,1,1,1,0
2025022423,(not set),(not set),(not set),,1,1,1,1,1,0
2025022500,(organic),google / organic,(not set),(not set),1,1,1,1,1,0
2025022501,(organic),google / organic,(not set),(not set),1,1,1,1,1,0
2025022503,(not set),(not set),(not set),,1,1,6,1,1,0
2025022503,(organic),google / organic,(not set),(not set),1,1,5,1,1,0
2025022507,(organic),google / organic,(not set),(not set),1,1,1,1,1,0
2025022508,(organic),bing / organic,(not set),(not set),1,1,1,1,1,0
2025022509,(not set),(not set),(not set),,1,1,1,1,1,0
2025022510,(organic),google / organic,(not set),(not set),1,1,2,1,1,0
2025022511,(referral),catholicmasstime.org / referral,(not set),(not set),1,1,2,1,1,0
2025022513,(organic),google / organic,(not set),(not set),1,1,2,1,1,0
2025022513,(organic),yahoo / organic,(not set),(not set),1,1,2,1,1,0
2025022514,(not set),(not set),(not set),,1,1,2,1,1,0
2025022514,(organic),bing / organic,(not set),(not set),1,1,1,1,1,0
2025022515,dukeweekly2024_12_21,newsletter / email,(not set),Person leading a choir on the left and Sounds of Faith logo on the right,1,1,1,1,1,0
2025022516,(not set),(not set),(not set),,1,1,2,1,1,0
2025022518,(not set),(not set),(not set),,1,1,1,1,1,0
2025022518,dukeweekly2024_12_21,newsletter / email,(not set),Person leading a choir on the left and Sounds of Faith logo on the right,1,1,1,1,1,0
2025022519,(organic),google / organic,(not set),(not set),1,1,10,1,1,0
2025022520,(organic),google / organic,(not set),(not set),1,1,1,1,1,0
2025022523,(organic),bing / organic,(not set),(not set),1,1,1,1,1,0
2025022600,(organic),google / organic,(not set),(not set),1,1,2,1,1,0
2025022606,(not set),(not set),(not set),,1,1,1,1,1,0
2025022607,(not set),(not set),(not set),,1,1,1,1,1,0
2025022607,(organic),bing / organic,(not set),(not set),1,1,2,1,1,0
2025022607,(organic),google / organic,(not set),(not set),1,1,3,1,1,0
2025022608,(organic),yahoo / organic,(not set),(not set),1,1,17.1,1,1,0
2025022609,(organic),google / organic,(not set),(not set),1,1,9,1,1,0
2025022610,(organic),google / organic,(not set),(not set),1,1,1,1,1,0
2025022611,(not set),(not set),(not set),,1,1,2,1,1,0
2025022611,(organic),google / organic,(not set),(not set),1,1,3,1,1,0
2025022612,(not set),(not set),(not set),,1,1,1,1,1,0
2025022612,dukeweekly2024_12_21,newsletter / email,(not set),Person leading a choir on the left and Sounds of Faith logo on the right,1,1,1,1,1,0
2025022613,Short Edition,Short Edition Machine / Sermon Snippet,(not set),(not set),1,1,1,1,1,0
2025022615,(not set),(not set),(not set),,1,1,1,1,1,0
2025022615,(organic),google / organic,(not set),(not set),1,1,3,1,1,0
2025022616,(not set),(not set),(not set),,1,1,2,1,1,0
2025022616,(organic),google / organic,(not set),(not set),1,1,8,1,1,0
2025022617,(referral),youtube.com / referral,(not set),(not set),1,1,1,1,1,0
2025022618,(not set),(not set),(not set),,1,1,1,1,1,0
2025022618,(organic),bing / organic,(not set),(not set),1,1,1,1,1,0
2025022619,(not set),(not set),(not set),,1,1,1,1,1,0
2025022621,(not set),(not set),(not set),,1,1,1,1,1,0
2025022623,(organic),google / organic,(not set),(not set),1,1,5,1,1,0
2025022701,(not set),(not set),(not set),,1,1,2,1,1,0
2025022702,(organic),google / organic,(not set),(not set),1,1,4,1,1,0
2025022702,(referral),youtube.com / referral,(not set),(not set),1,1,0,1,1,0
2025022706,(not set),(not set),(not set),,1,1,1,1,1,0
2025022706,(organic),google / organic,(not set),(not set),1,1,5,1,1,0
2025022708,(not set),(not set),(not set),,1,1,2,1,1,0
2025022708,(organic),duckduckgo / organic,(not set),(not set),1,1,2,1,1,0
2025022708,(organic),google / organic,(not set),(not set),1,1,3,1,1,0
2025022710,(organic),google / organic,(not set),(not set),1,1,1,1,1,0
2025022710,(referral),l.facebook.com / referral,(not set),(not set),1,1,0,1,1,0
2025022712,(not set),(not set),(not set),,1,1,2,1,1,0
2025022714,(not set),(not set),(not set),,1,1,2,1,1,0
2025022714,(referral),us9.admin.mailchimp.com / referral,(not set),(not set),1,1,0,1,1,0
2025022716,(referral),us9.admin.mailchimp.com / referral,(not set),(not set),1,1,0,1,1,0
2025022718,(organic),google / organic,(not set),(not set),1,1,0.008246,1,1,0
2025022718,(referral),us9.admin.mailchimp.com / referral,(not set),(not set),1,1,1.991754,1,1,0
2025022719,(referral),en.m.wikipedia.org / referral,(not set),(not set),1,1,4,1,1,0
2025022719,(referral),youtube.com / referral,(not set),(not set),1,1,0,1,1,0
2025022720,(not set),(not set),(not set),,1,1,4,1,1,0
2025022721,(referral),bandsintown.com / referral,(not set),(not set),1,1,1.407816,1,1,0
2025022722,(not set),(not set),(not set),,1,1,1,1,1,0
2025022723,(not set),(not set),(not set),,1,1,4,1,1,0
2025022723,(referral),lm.facebook.com / referral,(not set),(not set),1,1,2,1,1,0
2025022800,(organic),yahoo / organic,(not set),(not set),1,1,1,1,1,0
2025022801,(not set),(not set),(not set),,1,1,1,1,1,0
2025022806,(organic),google / organic,(not set),(not set),1,1,1,1,1,0
2025022808,(organic),google / organic,(not set),(not set),1,1,1,1,1,0
2025022811,(not set),(not set),(not set),,1,1,2,1,1,0
2025022811,(organic),bing / organic,(not set),(not set),1,1,2,1,1,0
2025022811,(organic),google / organic,(not set),(not set),1,1,5,1,1,0
2025022812,(referral),alcm.org / referral,(not set),(not set),1,1,0,1,1,0
2025022813,(organic),bing / organic,(not set),(not set),1,1,2,1,1,0
2025022813,(organic),google / organic,(not set),(not set),1,1,1,1,1,0
2025022813,(organic),yahoo / organic,(not set),(not set),1,1,7,1,1,0
2025022813,(referral),alcm.org / referral,(not set),(not set),1,1,0,1,1,0
2025022814,(not set),(not set),(not set),,1,1,1,1,1,0
2025022814,(organic),yahoo / organic,(not set),(not set),1,1,8,1,1,0
2025022814,(referral),alcm.org / referral,(not set),(not set),1,1,0,1,1,0
2025022815,(organic),bing / organic,(not set),(not set),1,1,1,1,1,0
2025022816,(not set),(not set),(not set),,1,1,6,1,1,0
2025022816,(organic),yahoo / organic,(not set),(not set),1,1,3,1,1,0
2025022817,(not set),(not set),(not set),,1,1,4,1,1,0
2025022818,(referral),en.m.wikipedia.org / referral,(not set),(not set),1,1,2,1,1,0
2025022818,(referral),m.facebook.com / referral,(not set),(not set),1,1,1,1,1,0
2025022820,(not set),(not set),(not set),,1,1,3,1,1,0
2025022820,(organic),google / organic,(not set),(not set),1,1,8,1,1,0
2025022822,(organic),google / organic,(not set),(not set),1,1,1,1,1,0
2025022823,(not set),(not set),(not set),,1,1,2,1,1,0
2025030107,(referral),us9.admin.mailchimp.com / referral,(not set),(not set),1,1,0.197878,1,1,0
2025030108,(organic),google / organic,(not set),(not set),1,1,1,1,1,0
2025030109,(not set),(not set),(not set),,1,1,1,1,1,0
2025030109,(organic),bing / organic,(not set),(not set),1,1,4,1,1,0
2025030112,(organic),google / organic,(not set),(not set),1,1,2,1,1,0
2025030113,(organic),bing / organic,(not set),(not set),1,1,1,1,1,0
2025030115,(organic),google / organic,(not set),(not set),1,1,0.901061,1,1,0
2025030115,(referral),us9.admin.mailchimp.com / referral,(not set),(not set),1,1,0.098939,1,1,0
2025030116,(organic),google / organic,(not set),(not set),1,1,4,1,1,0
2025030117,(not set),(not set),(not set),,1,1,2,1,1,0
2025030117,(referral),Instagram / social,(not set),(not set),1,1,1,1,1,0
2025030118,(not set),Instagram / social,(not set),(not set),1,1,0,1,1,0
2025030118,(organic),google / organic,(not set),(not set),1,1,1,1,1,0
2025030118,(referral),Instagram / social,(not set),(not set),1,1,2.40551,1,1,0
2025030118,(referral),linktr.ee / referral,(not set),(not set),1,1,0.59449,1,1,0
2025030119,(organic),duckduckgo / organic,(not set),(not set),1,1,3,1,1,0
2025030119,(organic),google / organic,(not set),(not set),1,1,8,1,1,0
2025030122,(not set),(not set),(not set),,1,1,1,1,1,0
2025030123,(not set),(not set),(not set),,1,1,1,1,1,0
2025030200,(organic),google / organic,(not set),(not set),1,1,2,1,1,0
2025030201,(organic),google / organic,(not set),(not set),1,1,1,1,1,0
2025030203,(organic),bing / organic,(not set),(not set),1,1,2,1,1,0
2025030203,(organic),google / organic,(not set),(not set),1,1,4,1,1,0
2025030204,(organic),bing / organic,(not set),(not set),1,1,1,1,1,0
2025030206,(not set),(not set),(not set),,1,1,4,1,1,0
2025030206,(organic),google / organic,(not set),(not set),1,1,3,1,1,0
2025030207,(organic),google / organic,(not set),(not set),1,1,3,1,1,0
2025030207,(organic),yahoo / organic,(not set),(not set),1,1,4,1,1,0
2025030208,(not set),(not set),(not set),,1,1,2,1,1,0
2025030209,(organic),bing / organic,(not set),(not set),1,1,1,1,1,0
2025030210,(organic),duckduckgo / organic,(not set),(not set),1,1,4,1,1,0
2025030210,(referral),en.m.wikipedia.org / referral,(not set),(not set),1,1,0,1,1,0
2025030210,(referral),ntp.msn.com / referral,(not set),(not set),1,1,4,1,1,0
2025030211,(organic),bing / organic,(not set),(not set),1,1,3,1,1,0
2025030211,(organic),yahoo / organic,(not set),(not set),1,1,11,1,1,0
2025030211,(referral),Instagram / social,(not set),(not set),1,1,0.377998,1,1,0
2025030211,(referral),l.facebook.com / referral,(not set),(not set),1,1,0,1,1,0
2025030211,(referral),ntp.msn.com / referral,(not set),(not set),1,1,24,1,1,0
2025030212,(organic),bing / organic,(not set),(not set),1,1,1,1,1,0
